Id,AccountId,Name,Amount,CurrencyIsoCode,StageName,CreatedDate,CloseDate,IsClosed,IsWon
006_vtp51i684od97i,001_xymzlafsqgl5x0,Deal - Expansion,14585.76,EUR,Qualified,2024-03-31,,False,False
006_mdgv3aziy4mw7k,001_yjslh67gq4ras0,Deal - Expansion,11536.93,USD,Qualified,2023-12-29,,False,False
006_cq4lsjl1adksia,001_3tz1kvms5vz7dx,Deal - Renewal,63019.83,USD,Qualified,2024-11-23,,False,False
006_3kmx57l5olm1wb,001_vn9scj4rf2rl9f,Deal - Renewal,20162.56,USD,Qualified,2025-01-12,,False,False
006_jzw7smepn135ov,001_r5ky0hy2btbvg3,Deal - Renewal,12422.53,USD,Qualified,2024-09-11,,False,False
006_2c02n9olplntfj,001_bf67b7efvppv6s,Deal - Expansion,32756.08,USD,Proposal,2023-02-21,,False,False
006_50p2p6xrzcrvbg,001_iay28fpopqqggw,Deal - Expansion,21856.8,EUR,Closed Lost,2025-06-26,2025-07-24,True,False
006_jy4hp5qzxf1nns,001_f8529tgvix5ej9,Deal - Renewal,35120.67,GBP,Qualified,2024-10-06,,False,False
006_x9o3xyy1j77yv6,001_rrhpwsqx2n0xba,Deal - Expansion,8409.45,USD,Proposal,2025-07-23,,False,False
006_90v9rru5ankqdc,001_8h755n7te4hx4v,Deal - Expansion,8124.53,USD,Closed Won,2023-02-24,2023-05-02,True,True
006_31bl9in9j8mex8,001_uouv8uh8e38mi7,Deal - Expansion,14213.1,USD,Closed Lost,2023-10-21,2023-12-17,True,False
006_bfz1dasshe9mdh,001_3bwut4rxozri41,Deal - New,11183.32,EUR,Closed Won,2025-05-21,2025-09-17,True,True
006_olt838hojur1b4,001_afer1ql1z5kcdi,Deal - Renewal,6320.06,GBP,Closed Lost,2025-07-23,2025-11-10,True,False
006_l955tv37gfslxc,001_0a1gwgn0vdsmt0,Deal - New,65121.89,USD,Closed Lost,2025-05-11,2025-06-22,True,False
006_zeokrw3mhjr0gi,001_02ylge9r1d9elu,Deal - Renewal,13137.93,USD,Closed Lost,2024-08-06,2024-10-03,True,False
006_xj9rtc8ei288i1,001_eowpwb0dmcnof7,Deal - New,42616.7,AED,Negotiation,2023-11-28,,False,False
006_cle7vjue99rd3v,001_8cju1bfpfwasss,Deal - Renewal,12427.68,USD,Qualified,2023-04-19,,False,False
006_75idkq37kx669i,001_hgvgrne76hoxow,Deal - New,5069.17,USD,Proposal,2024-10-03,,False,False
006_uf373w6k7cmath,001_98kgphqosmxstr,Deal - Expansion,14791.26,EUR,Closed Lost,2025-09-06,2025-12-05,True,False
006_ak80ntkvma6bmc,001_quv77dctleivxl,Deal - Expansion,9954.25,USD,Closed Lost,2024-01-15,2024-05-04,True,False
006_otz9rsbk3rnnwg,001_f1ujcjbj9zsepz,Deal - Expansion,15458.19,USD,Closed Won,2025-06-26,2025-08-19,True,True
006_sa5xy7b8vwo9l7,001_y2qg8vlkjltgna,Deal - New,30293.68,USD,Proposal,2025-03-22,,False,False
006_6jxdnhobq9lv3d,001_pgpyb75fyb4npu,Deal - New,13569.32,USD,Negotiation,2025-07-26,,False,False
006_fw61yji4rg5ly9,001_mg117w7tf0lbxy,Deal - Renewal,19174.81,USD,Closed Won,2023-10-13,2023-12-23,True,True
006_lxa2fiizs53h55,001_quv77dctleivxl,Deal - New,13348.72,USD,Qualified,2024-09-18,,False,False
006_r9o4mstzor33dw,001_xlo73aq07s3no8,Deal - Renewal,15186.39,USD,Qualified,2023-05-20,,False,False
006_tt8x1pxsb5w1f8,001_vqfdlfjn5dmrqw,Deal - Renewal,3690.11,EUR,Closed Won,2024-12-24,2025-02-23,True,True
006_78d1pgwb83jhfx,001_f2vmiz2v5qiskn,Deal - New,15840.51,USD,Closed Lost,2023-02-25,2023-04-19,True,False
006_id27cjfxu7ksxg,001_31zv9t4xf79v4i,Deal - Expansion,9276.83,USD,Qualified,2024-04-30,,False,False
006_qh8o1lndxtvmjd,001_pk5x98q50ce06v,Deal - New,20243.6,USD,Closed Won,2024-03-09,2024-03-23,True,True
006_fvs4ccz7mzkhqe,001_j94obvhekz1031,Deal - New,19761.92,AED,Closed Won,2023-02-12,2023-04-15,True,True
006_i8r3d5uky6rlju,001_xtewvvrm8eo4y6,Deal - Expansion,19427.16,EUR,Closed Lost,2023-04-11,2023-07-09,True,False
006_cln9jjqy2smhsi,001_5yqwvet5b9gglm,Deal - Expansion,7956.44,GBP,Qualified,2023-08-23,,False,False
006_16hpcyet3gwwye,001_f56ig3i4cuijis,Deal - Expansion,8763.22,USD,Proposal,2023-04-16,,False,False
006_vsyw680rc1tt60,001_iz288fuowv42rp,Deal - New,6341.78,EUR,Closed Won,2024-02-05,2024-05-26,True,True
006_bxx3noo1gniw3d,001_dbszfh2xyp3kwl,Deal - Renewal,16309.01,USD,Closed Lost,2024-08-10,2024-10-31,True,False
006_cmrdumxnvec6jm,001_q2td8pztgzf978,Deal - Expansion,3179.87,USD,Closed Lost,2024-11-22,2025-01-03,True,False
006_w2mb616ghat9on,001_anxcfu5zxaoxwl,Deal - New,13177.31,USD,Proposal,2023-06-12,,False,False
006_z986jp8yt5rzpu,001_pgn2v1p67wi9t8,Deal - Renewal,6474.67,USD,Closed Won,2023-07-08,2023-10-20,True,True
006_5h7vou4j8ma7e1,001_vdb00p764noxoe,Deal - New,10773.12,USD,Closed Lost,2023-01-22,2023-05-13,True,False
006_af3d4crngq53b2,001_xymzlafsqgl5x0,Deal - New,24496.86,USD,Closed Won,2024-06-07,2024-09-20,True,True
006_cdsf7je9kja37p,001_vqfdlfjn5dmrqw,Deal - New,12313.77,EUR,Qualified,2025-05-19,,False,False
006_gr8ur5m1llmonx,001_l1isqdsft27hdu,Deal - Renewal,8067.38,AED,Proposal,2023-10-25,,False,False
006_lmgj5sy8l36bai,001_zotujb1jz4bmef,Deal - New,3554.84,USD,Qualified,2024-08-19,,False,False
006_u8qwhdm0nbvse6,001_34v4k38gqgd1x6,Deal - Renewal,9659.64,AED,Closed Lost,2025-01-27,2025-05-08,True,False
006_fcmmugcor0ft2t,001_dru6spcv2whelp,Deal - New,8149.83,EUR,Closed Lost,2025-08-07,2025-11-27,True,False
006_tfqvjxn121rraf,001_n2ho3zgmymcpmn,Deal - Renewal,15022.41,USD,Closed Lost,2024-12-14,2025-01-27,True,False
006_kxyacwi0yds4pe,001_98kgphqosmxstr,Deal - New,10106.27,USD,Closed Lost,2024-06-25,2024-09-23,True,False
006_h9wqwefb54efrn,001_i8mgk0ixf6cgkv,Deal - Expansion,8393.04,USD,Negotiation,2023-01-29,,False,False
006_7yg41jju5v4wk1,001_ip2qncwvmrwhe2,Deal - New,13111.47,USD,Proposal,2023-11-20,,False,False
006_9o8js4bzad65j0,001_25v82tdvqw84tz,Deal - Expansion,11507.57,USD,Closed Won,2023-01-09,2023-04-12,True,True
006_mgwqeiivbieiwb,001_iyyj4ff69nq2i7,Deal - New,19413.07,USD,Proposal,2025-07-22,,False,False
006_kqqtygaiuilxy5,001_5yqwvet5b9gglm,Deal - Renewal,22566.5,GBP,Closed Lost,2025-01-12,2025-03-04,True,False
006_beh5qs4htqa2mr,001_7kf675lnb5wrlf,Deal - New,17216.27,USD,Qualified,2023-01-14,,False,False
006_g6bfljvwgwe8ve,001_msj4w2aqit8tyn,Deal - New,5112.94,USD,Proposal,2023-06-14,,False,False
006_6hbf169kcxq6on,001_cp0it78y3g1cdb,Deal - New,7195.07,USD,Negotiation,2024-03-02,,False,False
006_yrfs380ooajwvt,001_gpctj29fze6utn,Deal - Expansion,21385.47,USD,Closed Lost,2025-02-09,2025-05-05,True,False
006_fom3690z2vwjce,001_1c3ruakzgnmx36,Deal - Renewal,9068.18,USD,Proposal,2023-10-19,,False,False
006_ibuaov5bzb714h,001_98kgphqosmxstr,Deal - Renewal,8877.87,GBP,Closed Lost,2024-01-28,2024-05-18,True,False
006_o7gfs0czstt7bc,001_rtc6y00ff5vk6s,Deal - New,14472.16,EUR,Qualified,2025-09-23,,False,False
006_yz3c51a7bu7xpv,001_y24swbi9wwmo3o,Deal - Renewal,9694.12,USD,Negotiation,2023-12-08,,False,False
006_bbzvjrc9rghxyv,001_afew3phqwb08ux,Deal - New,11148.91,USD,Negotiation,2023-11-18,,False,False
006_yuq77j4b4ee98q,001_92plxyv9mhdj7i,Deal - Expansion,16122.22,USD,Closed Lost,2024-08-07,2024-10-20,True,False
006_m5qbhuq81qgu5r,001_q5qvmwc4gertpi,Deal - Renewal,23182.8,EUR,Proposal,2023-09-13,,False,False
006_d5lecjne3gzmvj,001_rv9chcldyllp9r,Deal - New,44973.07,EUR,Proposal,2025-04-26,,False,False
006_220qopzqr687vj,001_c4j04oh047tz0s,Deal - New,29617.75,USD,Closed Lost,2023-04-03,2023-06-20,True,False
006_nfh6vb831zv19j,001_deq89mf6a5syjl,Deal - Renewal,10696.99,AED,Closed Won,2023-05-23,2023-08-08,True,True
006_lqxhpzrp5svcew,001_kkb0sdiklzjs83,Deal - Expansion,16216.84,USD,Proposal,2023-11-03,,False,False
006_72gutwidf7gzw8,001_oh2su8agczmj8r,Deal - New,5679.78,EUR,Closed Won,2025-03-23,2025-04-20,True,True
006_kle7yto3fwpedi,001_1c3ruakzgnmx36,Deal - Expansion,5168.54,AED,Closed Won,2023-09-15,2023-11-30,True,True
006_cgnmm0zaydjgoc,001_wltq0ezo8y3tsw,Deal - New,19197.47,USD,Closed Won,2024-12-20,2025-02-02,True,True
006_4cwo1yg82n3mco,001_angsn3srjwcjo9,Deal - Expansion,17795.61,GBP,Qualified,2024-09-21,,False,False
006_s3t2v0pmrb2wdn,001_g9czkyip22kzk4,Deal - Renewal,9299.21,USD,Negotiation,2024-05-13,,False,False
006_jdqx2iem5564ct,001_vycua5ft21nfqs,Deal - New,14175.73,EUR,Closed Won,2024-06-26,2024-09-25,True,True
006_qnvvvnsyguo53b,001_7q1hk3ijk3w8ld,Deal - Expansion,16971.26,USD,Closed Lost,2023-04-17,2023-07-07,True,False
006_ntta6qzdz44gg7,001_5yqwvet5b9gglm,Deal - Expansion,27222.79,USD,Closed Won,2024-06-20,2024-09-27,True,True
006_75pt2jd9u5pnyh,001_ygpebkwhultrws,Deal - Expansion,32377.9,AED,Qualified,2023-10-16,,False,False
006_bvhd19a4gz13kx,001_ot34juum0zsn7n,Deal - Renewal,14292.87,USD,Closed Lost,2024-10-09,2024-12-23,True,False
006_uofdej1i3gew5g,001_uouv8uh8e38mi7,Deal - Expansion,25872.29,GBP,Qualified,2024-01-07,,False,False
006_512me0o1h090vw,001_1jf3gntem53efp,Deal - Renewal,22582.69,USD,Proposal,2025-02-16,,False,False
006_y5w4e65wd8yn2u,001_bf67b7efvppv6s,Deal - Renewal,20959.13,USD,Closed Won,2025-06-03,2025-09-22,True,True
006_fqzxi0zur3bynr,001_vqfdlfjn5dmrqw,Deal - New,30224.56,USD,Closed Won,2023-07-28,2023-08-29,True,True
006_r0vqo4023zansk,001_u2ix0q1xyicq7i,Deal - New,7886.58,USD,Negotiation,2023-03-14,,False,False
006_aqg9avhgi2bimz,001_dt9nxi2itd8k4l,Deal - Renewal,8632.08,USD,Closed Won,2025-01-17,2025-05-14,True,True
006_asrvygtn0wc73m,001_9nzwzz2pcu3h2a,Deal - New,38147.46,EUR,Closed Lost,2025-08-30,2025-11-02,True,False
006_fqylj8a2qj1nna,001_v5j384qqw2xo5s,Deal - Expansion,6755.2,EUR,Closed Lost,2025-01-27,2025-03-26,True,False
006_0f6a1z1rbymaq9,001_6kc6mz3ivt23rt,Deal - New,12805.5,EUR,Negotiation,2024-08-04,,False,False
006_n6rkoex8qu8ozm,001_4gkew6gons2drm,Deal - Expansion,17254.22,USD,Proposal,2023-09-16,,False,False
006_d1ffa7x7kstsyh,001_02ylge9r1d9elu,Deal - New,19874.17,GBP,Proposal,2023-03-10,,False,False
006_z9q9vvuwxmtela,001_77bd1pixexm0rm,Deal - New,8149.2,USD,Qualified,2024-09-20,,False,False
006_uktqt6thw1kyqo,001_98kgphqosmxstr,Deal - New,11938.79,EUR,Proposal,2024-06-22,,False,False
006_3ieaimsbg7fbp5,001_1c3ruakzgnmx36,Deal - Renewal,8781.23,USD,Negotiation,2024-08-28,,False,False
006_d6p0f0r62zaxeh,001_vdq5yxg7fsye4i,Deal - Renewal,20199.37,USD,Proposal,2024-09-05,,False,False
006_v2g0gc24z5cmq1,001_m8ibaw8vn6hnb3,Deal - Expansion,13392.71,USD,Proposal,2024-07-11,,False,False
006_liffuocbz9a0eb,001_dt9nxi2itd8k4l,Deal - Renewal,17990.87,USD,Closed Lost,2023-09-26,2024-01-12,True,False
006_5reiwz7x8e903c,001_3kw4qolv1s9cmb,Deal - New,6769.93,USD,Qualified,2023-01-08,,False,False
006_za748i37js4ohy,001_iz288fuowv42rp,Deal - Expansion,19019.88,USD,Qualified,2025-03-21,,False,False
006_oov5qe5ckvir1m,001_afew3phqwb08ux,Deal - New,11696.86,USD,Closed Lost,2024-03-05,2024-04-09,True,False
006_wkkknh0behc1ez,001_36luyx229e9nlm,Deal - Expansion,22443.87,USD,Closed Lost,2024-11-22,2025-02-23,True,False
006_bz28w1ndzi2h1c,001_xtewvvrm8eo4y6,Deal - Expansion,10722.7,USD,Proposal,2023-06-21,,False,False
006_0aoyxkymrwz0mq,001_co62fhd1jbqlg1,Deal - New,13732.18,USD,Closed Lost,2023-07-01,2023-07-24,True,False
006_08u5h87y7dzwm6,001_e6elbmac4oks43,Deal - Expansion,5335.08,EUR,Closed Won,2024-11-21,2025-01-06,True,True
006_58ittn8e1u4b31,001_wq7aazsm43hnxu,Deal - New,9030.33,USD,Negotiation,2023-08-09,,False,False
006_tr64qoyjpiyqfa,001_yu9dxtebya8jxq,Deal - New,6591.96,USD,Closed Won,2024-08-13,2024-09-16,True,True
006_05ky1txuz14bhh,001_eaik4tnbe7ei8f,Deal - New,16748.26,USD,Qualified,2024-04-27,,False,False
006_ga7wk3inp83i5h,001_1jf3gntem53efp,Deal - New,19387.35,USD,Closed Won,2023-10-03,2023-12-16,True,True
006_2v6l0akt92egow,001_7wj1enbqka0gb5,Deal - New,10644.47,USD,Negotiation,2023-05-04,,False,False
006_mjhz49a52ph6r2,001_mphm9omua8lgpx,Deal - New,12836.77,USD,Closed Lost,2025-07-22,2025-10-27,True,False
006_cj1jbr3e6f0oqj,001_0vj5t15hywejl7,Deal - Renewal,12201.19,USD,Closed Won,2024-04-28,2024-07-19,True,True
006_147nfbdmbc4rl6,001_l1isqdsft27hdu,Deal - New,30368.03,EUR,Negotiation,2024-09-26,,False,False
006_n9lwpl2ppcal86,001_4n3yq5ik5aratj,Deal - Expansion,21341.86,AED,Proposal,2025-04-16,,False,False
006_e2dgrznt000nhk,001_uouv8uh8e38mi7,Deal - Renewal,6401.92,GBP,Closed Lost,2023-09-30,2023-11-24,True,False
006_4il7ikw98hpzdg,001_b8dod2dseojnmn,Deal - Expansion,5816.46,USD,Closed Won,2024-02-25,2024-05-17,True,True
006_12qf5v9la1w2i2,001_khyddttv788lr1,Deal - Renewal,22642.2,USD,Closed Won,2025-05-08,2025-07-25,True,True
006_rv4jxiq1ttq1z2,001_hg282igcgl5oo3,Deal - Renewal,16778.83,USD,Closed Lost,2023-12-29,2024-03-31,True,False
006_l3rhdtxr9cxprj,001_iay28fpopqqggw,Deal - Expansion,26820.71,USD,Negotiation,2025-08-28,,False,False
006_iy2bvuuwkikydh,001_vdq5yxg7fsye4i,Deal - New,9737.27,AED,Closed Won,2023-12-15,2024-03-30,True,True
006_7mxzhjk8t1mjlu,001_pk5x98q50ce06v,Deal - Expansion,30482.06,GBP,Qualified,2025-05-23,,False,False
006_phb4q8yrt1t4qm,001_y2qg8vlkjltgna,Deal - Renewal,2788.62,USD,Closed Lost,2024-05-04,2024-05-29,True,False
006_3ag13lc96fw8ln,001_mg117w7tf0lbxy,Deal - Expansion,18213.2,USD,Closed Lost,2023-10-18,2024-02-08,True,False
006_g1vre30ftqtzxl,001_efh6o05vany2su,Deal - Renewal,38172.09,USD,Closed Lost,2025-04-04,2025-06-14,True,False
006_vxv05zgop8dq5a,001_77zwwjmv0zb92c,Deal - New,19848.04,GBP,Proposal,2024-06-17,,False,False
006_fut4io9xkwd77k,001_q5qvmwc4gertpi,Deal - Expansion,15265.79,GBP,Qualified,2023-08-29,,False,False
006_lq5uk9kwbif6jm,001_9dbcf09hreho3f,Deal - Expansion,23085.45,USD,Closed Lost,2025-05-14,2025-08-03,True,False
006_nkv4mimrcrmp57,001_lzphpk4pigohip,Deal - Expansion,17005.01,USD,Closed Won,2025-03-27,2025-07-11,True,True
006_hv5kpmq85ay6a9,001_4n3yq5ik5aratj,Deal - New,11947.3,EUR,Negotiation,2024-01-28,,False,False
006_xh6yvgz69jaarw,001_vk5kkloraln8tr,Deal - Renewal,15049.79,USD,Negotiation,2024-12-22,,False,False
006_3ghr8jszvofoeo,001_f56ig3i4cuijis,Deal - New,12710.79,USD,Negotiation,2024-07-31,,False,False
006_l3e8nl4og7ouec,001_724sjatk992yxe,Deal - Expansion,32430.94,EUR,Negotiation,2023-09-24,,False,False
006_kk6ykpv30tq20u,001_vn9scj4rf2rl9f,Deal - New,7828.64,USD,Qualified,2025-05-19,,False,False
006_0v0s29q7zi94se,001_xmejcikvkozd5e,Deal - New,16470.05,USD,Closed Won,2023-09-20,2023-10-12,True,True
006_oo24yz4d8l5h1y,001_b8dod2dseojnmn,Deal - Expansion,11611.18,GBP,Closed Won,2023-06-01,2023-07-22,True,True
006_kfy1axg606ausr,001_dru6spcv2whelp,Deal - Renewal,27218.87,GBP,Closed Lost,2024-11-28,2025-02-11,True,False
006_28gkc1duhhycsn,001_9dbcf09hreho3f,Deal - Expansion,16758.61,USD,Closed Lost,2024-07-30,2024-11-15,True,False
006_4azidh8pc1mm32,001_g5x9dsinevpikt,Deal - New,7459.84,EUR,Closed Lost,2025-01-13,2025-03-08,True,False
006_sve3hnio1xsdpr,001_ovs61okn2n1n3a,Deal - Expansion,29832.62,USD,Closed Won,2025-08-07,2025-11-24,True,True
006_3pl92imcpbsz2b,001_ygpebkwhultrws,Deal - New,5858.03,USD,Proposal,2023-07-17,,False,False
006_9j4i757wl424f7,001_jf60fuk8z44ri6,Deal - New,3230.69,USD,Closed Won,2025-01-21,2025-02-06,True,True
006_q0c30oqdzm2dsf,001_q5qvmwc4gertpi,Deal - Renewal,3908.56,EUR,Qualified,2024-10-07,,False,False
006_typ1ifoyvg4xp1,001_f2vmiz2v5qiskn,Deal - Expansion,9618.0,USD,Closed Won,2025-01-31,2025-03-13,True,True
006_7ja031d95o27ur,001_hl746fp4fsx6lk,Deal - New,10989.57,USD,Proposal,2023-03-26,,False,False
006_lcbq01s7clzc9o,001_gpctj29fze6utn,Deal - Renewal,48571.56,USD,Negotiation,2025-04-05,,False,False
006_l154p4cfb9xchd,001_1wpkqoabyo3ah5,Deal - Expansion,13983.58,USD,Closed Won,2024-11-29,2025-02-13,True,True
006_12mj3dtusih3s2,001_xmejcikvkozd5e,Deal - New,2930.8,USD,Closed Lost,2024-04-15,2024-05-02,True,False
006_my70nkfxt6mz1k,001_co62fhd1jbqlg1,Deal - Expansion,13579.54,USD,Negotiation,2023-03-09,,False,False
006_ufbq40dya6po2t,001_dtpjsnek7y6z8e,Deal - New,19413.93,EUR,Negotiation,2024-10-21,,False,False
006_pzs3vfofscf14w,001_qng6wpe7ldt1ww,Deal - Renewal,36050.94,AED,Negotiation,2025-09-05,,False,False
006_w6echrolvwwnw6,001_co62fhd1jbqlg1,Deal - New,3153.18,GBP,Closed Won,2023-04-08,2023-06-20,True,True
006_pq067u8xi9we9z,001_afer1ql1z5kcdi,Deal - New,8208.02,GBP,Closed Won,2023-11-11,2023-12-23,True,True
006_5aocy6erp4ytb4,001_o8ylhb3k8q1hih,Deal - New,10333.12,USD,Qualified,2023-02-12,,False,False
006_y446hwigd0d8bm,001_pnn6tx1kg6cycx,Deal - Expansion,21380.95,AED,Qualified,2024-10-16,,False,False
006_i576snsomh6l3p,001_iziponytd1nfi3,Deal - New,7602.72,EUR,Negotiation,2025-07-06,,False,False
006_9jxbqurh0lqhjc,001_u3wgbgn5ft3fuq,Deal - Expansion,13612.46,USD,Negotiation,2024-05-29,,False,False
006_v1ln024sdee6v0,001_2awy4zpb7oj949,Deal - New,25417.08,USD,Closed Lost,2023-03-27,2023-07-19,True,False
006_ozqeeo8m3at3jt,001_56lmnmt11fm4c7,Deal - New,17685.11,GBP,Closed Lost,2023-02-19,2023-06-18,True,False
006_ghnnrj3jzym1x5,001_jf60fuk8z44ri6,Deal - Expansion,13985.19,USD,Closed Won,2024-07-26,2024-11-07,True,True
006_hk083iah97ysdm,001_eowpwb0dmcnof7,Deal - New,3374.76,USD,Qualified,2023-03-21,,False,False
006_hlzdzmwhr3g14x,001_ovs61okn2n1n3a,Deal - Renewal,35613.75,USD,Closed Won,2023-07-20,2023-10-20,True,True
006_k9xint2jmy91dh,001_98kgphqosmxstr,Deal - Renewal,22164.06,USD,Qualified,2024-09-18,,False,False
006_0yzc95wygd1ksb,001_eus2pey0cqjkjh,Deal - Expansion,12519.93,USD,Negotiation,2023-12-21,,False,False
006_6gjhghn6ulb1eb,001_dbszfh2xyp3kwl,Deal - New,7566.43,USD,Negotiation,2025-03-09,,False,False
006_kzr7p67ydwktkd,001_hp9dbi7n6kgxn2,Deal - New,4059.33,USD,Qualified,2023-05-28,,False,False
006_7jokhkzjd3uckr,001_vdb00p764noxoe,Deal - New,4554.82,USD,Closed Lost,2023-07-17,2023-10-29,True,False
006_jheldt7o1h3y46,001_do674jhjh56nzy,Deal - New,21738.12,EUR,Closed Lost,2024-12-26,2025-04-15,True,False
006_v9ncqfpcpk93vb,001_8fpir6obsnos5a,Deal - Expansion,22034.93,GBP,Closed Lost,2023-08-01,2023-10-18,True,False
006_yuq0mmr7tdwry9,001_iyyj4ff69nq2i7,Deal - New,11857.94,USD,Closed Won,2024-10-03,2025-01-22,True,True
006_hnq3mmbyyf9589,001_61k725v826m7wu,Deal - New,10763.59,USD,Closed Won,2024-01-31,2024-05-21,True,True
006_oef55jc747dmv4,001_8u39iz503b7qws,Deal - Renewal,15594.9,USD,Closed Won,2023-07-30,2023-10-05,True,True
006_uxm4uixi64atxh,001_2eh4s2z0g1de0q,Deal - New,13828.97,GBP,Negotiation,2023-09-18,,False,False
006_jhd1nnzlzf6ibk,001_9bofh4lpbmrcco,Deal - New,14908.33,EUR,Closed Lost,2024-06-26,2024-07-30,True,False
006_zlapnfokrny3va,001_ppjv0phfq2ac9v,Deal - Expansion,25488.9,USD,Qualified,2024-09-15,,False,False
006_gltpalfdfc66s6,001_afew3phqwb08ux,Deal - Expansion,42336.02,EUR,Closed Lost,2023-06-02,2023-08-23,True,False
006_mguw11pq2cp1b4,001_4mj7nsz6j3kz9m,Deal - Renewal,3650.05,USD,Closed Lost,2025-08-17,2025-11-03,True,False
006_rrku7geej8dmsh,001_c782y5bqxuyoi1,Deal - New,7826.88,USD,Closed Won,2025-02-14,2025-05-21,True,True
006_5j73pj4q7ndkey,001_50biz31o5ozrdu,Deal - Renewal,14358.02,GBP,Negotiation,2023-04-22,,False,False
006_pzcuxk48f7vnjd,001_iceq6qekiurls8,Deal - Renewal,22117.51,USD,Negotiation,2025-03-16,,False,False
006_sqo9f015u3ccnq,001_xtewvvrm8eo4y6,Deal - Expansion,16895.75,USD,Negotiation,2023-05-27,,False,False
006_u4q7ieku1kg45r,001_cxgf9rs6cqsksp,Deal - Renewal,8739.5,USD,Qualified,2024-12-17,,False,False
006_0mrfo6ykg10ixj,001_do674jhjh56nzy,Deal - New,11441.71,EUR,Proposal,2025-09-04,,False,False
006_gmuf625dvwswl6,001_wspghpvagwso1f,Deal - Expansion,9611.72,USD,Closed Lost,2024-01-14,2024-02-03,True,False
006_j4tfv7gyosz2me,001_pte9tl8ru9oor8,Deal - Expansion,7405.68,USD,Closed Lost,2023-05-21,2023-06-23,True,False
006_2nu9pwviwgh05y,001_kpmqi2mmvvepwb,Deal - New,11372.12,EUR,Closed Won,2024-06-05,2024-06-23,True,True
006_etw29j9vtrm0ab,001_5yqwvet5b9gglm,Deal - Renewal,18902.23,USD,Proposal,2025-03-08,,False,False
006_ami2i97b9gy39d,001_27g10klm6ym31w,Deal - Renewal,9823.98,USD,Closed Lost,2023-04-15,2023-06-13,True,False
006_dw4dorhcuy7ozz,001_f56ig3i4cuijis,Deal - Renewal,16597.72,EUR,Closed Won,2024-01-11,2024-04-20,True,True
006_u0p8p9yehnhhz6,001_15udr28fkqh646,Deal - New,6788.28,USD,Closed Won,2025-04-26,2025-06-28,True,True
006_6xmdgcj4f2u6w1,001_wltq0ezo8y3tsw,Deal - New,22023.54,USD,Closed Lost,2024-11-22,2024-12-23,True,False
006_upx5qrcau8ltmo,001_o1n3l2e3osuye6,Deal - Renewal,6600.28,EUR,Closed Lost,2023-03-29,2023-05-07,True,False
006_u5to720ckpgmwb,001_6kc6mz3ivt23rt,Deal - Renewal,6526.87,GBP,Closed Won,2023-05-23,2023-06-14,True,True
006_rzw5m6hehj1fzx,001_r8bd583iac9c7b,Deal - New,21466.08,USD,Closed Won,2025-06-29,2025-08-21,True,True
006_la54voy6o9uoc6,001_4dvjcfa5crqe5e,Deal - Expansion,23183.93,AED,Closed Won,2024-03-28,2024-05-30,True,True
006_jmiayobndd3uy1,001_4dvjcfa5crqe5e,Deal - Expansion,8848.22,USD,Qualified,2025-07-03,,False,False
006_lyxb3f3u81bzbr,001_dv5nilkua3i6dn,Deal - New,20677.99,USD,Closed Won,2025-05-02,2025-07-23,True,True
006_ulqr5sd1zbw8b3,001_e6elbmac4oks43,Deal - Expansion,60168.85,EUR,Closed Won,2023-04-07,2023-04-23,True,True
006_z1kinfj0qzvkke,001_quv77dctleivxl,Deal - Renewal,31650.26,USD,Qualified,2025-06-29,,False,False
006_nfn2v641dhkzdx,001_6xpsfva5o38z7h,Deal - New,14874.95,USD,Closed Lost,2024-07-21,2024-10-01,True,False
006_unb5mj1e65onnl,001_g5x9dsinevpikt,Deal - Expansion,5166.66,USD,Closed Won,2024-07-15,2024-08-06,True,True
006_iwdedsl6518y8h,001_pd0oidd9ynoi9r,Deal - New,5098.34,USD,Closed Won,2023-12-14,2024-03-12,True,True
006_xw4nsz9i8gp4d8,001_9dbcf09hreho3f,Deal - New,27165.29,AED,Qualified,2024-02-06,,False,False
006_d2yw0m2n1z87ay,001_p2glgdkmawuiyj,Deal - Expansion,6114.94,USD,Proposal,2024-09-03,,False,False
006_37bhu9skn5e5m9,001_3tz1kvms5vz7dx,Deal - Expansion,32046.03,USD,Proposal,2024-11-25,,False,False
006_0fqwn1b6h3r5ra,001_1jf3gntem53efp,Deal - Expansion,14343.0,USD,Closed Lost,2025-05-14,2025-09-05,True,False
006_ltzejxhdrnsddn,001_ovs61okn2n1n3a,Deal - Expansion,20445.54,USD,Closed Lost,2025-03-12,2025-04-12,True,False
006_a31pzs1s8zp24f,001_yu9dxtebya8jxq,Deal - New,8147.11,USD,Proposal,2025-07-26,,False,False
006_x4xfyhkyjp3ag7,001_hfw8texddr780z,Deal - Expansion,14731.07,GBP,Closed Lost,2024-01-18,2024-04-11,True,False
006_wgcyzmo7qpb6h7,001_lmklw66uyv9sm0,Deal - Expansion,15860.51,USD,Negotiation,2023-12-10,,False,False
006_9fpdypmnfrn8t4,001_o1n3l2e3osuye6,Deal - Renewal,8766.41,USD,Closed Lost,2024-11-07,2025-01-25,True,False
006_bhiptk7yjscsmw,001_v5j384qqw2xo5s,Deal - Expansion,14585.99,EUR,Closed Lost,2024-04-05,2024-07-05,True,False
006_2idi956kahhamx,001_o9w61434s63b40,Deal - Renewal,20616.21,USD,Closed Lost,2025-01-19,2025-05-10,True,False
